Date,Open,High,Low,Close,Volume
2024-12-23,505.58,508.15,503.61,505.56,2132859
2024-12-24,520.86,523.0,515.94,521.13,3674066
2024-12-25,523.99,524.03,516.5901,517.88,2382508
2024-12-26,520.34,528.84,519.53,524.76,2215681
2024-12-27,528.85,534.025,528.515,530.12,2213822
2024-12-28,529.1,530.9,527.3,529.17,2577628
2024-12-29,530.01,530.5,516.415,521.88,2681881
2024-12-30,520.62,522.36,517.65,520.4,2480583
2024-12-31,518.525,523.39,518.0,521.89,2408193
2025-01-01,518.59,523.49,517.0,521.63,2493483
2025-01-02,518.78,522.65,516.756,519.46,2716216
2025-01-03,521.53,522.5,511.0,512.54,2409527
2025-01-04,513.23,520.12,511.58,515.1,3077464
2025-01-05,516.93,521.705,516.18,520.86,3130470
2025-01-06,521.64,528.25,521.02,526.6,4503914
2025-01-07,527.9,530.6499,525.06,528.48,2326797
2025-01-08,529.05,533.62,526.58,532.38,2086434
2025-01-09,533.01,535.77,530.03,532.94,1760566
2025-01-10,532.93,534.82,526.23,531.36,2355191
2025-01-11,534.67,534.82,525.96,526.18,2319746
2025-01-12,523.64,526.275,518.17,521.14,2630030
2025-01-13,524.6,527.47,522.17,524.77,2538695
2025-01-14,522.93,531.0,522.5,528.57,2122791
2025-01-15,529.02,531.59,521.875,522.82,2942047
2025-01-16,522.51,529.66,520.2201,529.01,2003265
2025-01-17,529.19,535.89,527.2701,534.45,2181241
2025-01-18,536.29,536.75,531.97,532.41,1860815
2025-01-19,534.17,534.68,528.91,529.0,1608196
2025-01-20,532.0,535.0,528.995,530.31,2923016
2025-01-21,529.4,531.78,524.87,531.01,4056007
2025-01-22,530.32,537.13,519.71,519.96,3190277
2025-01-23,524.16,529.22,522.2,523.28,3050813
2025-01-24,522.87,532.08,519.42,528.03,7317151
2025-01-25,525.83,529.3999,521.13,528.96,2270286
2025-01-26,529.27,535.74,527.83,535.71,955015
2025-01-27,533.63,537.7,532.92,536.15,1109713
2025-01-28,533.61,537.56,530.8,532.2,1542157
2025-01-29,527.0,528.5652,521.33,525.55,2101731
2025-01-30,527.67,529.19,525.56,526.57,1942656
2025-01-31,529.19,530.56,517.66,522.4,2818795
2025-02-01,522.53,524.46,517.68,521.36,1627726
2025-02-02,520.97,521.36,511.01,511.93,2920787
2025-02-03,513.68,516.33,511.075,511.4,2211877
2025-02-04,512.04,517.45,511.5325,516.4,2456715
2025-02-05,512.12,513.76,503.36,504.67,2815624
2025-02-06,501.0,506.15,499.92,504.91,2885549
2025-02-07,507.07,509.39,504.21,509.02,2704795
2025-02-08,515.57,523.77,513.73,522.35,3025066
2025-02-09,523.62,527.12,520.72,523.14,3275700
2025-02-10,524.58,528.13,521.01,524.7,2374798
2025-02-11,527.66,529.98,526.91,528.06,2706947
2025-02-12,528.0,530.3,525.67,527.18,2037643
2025-02-13,529.05,534.35,528.68,534.22,2196457
2025-02-14,532.99,536.06,532.15,533.49,2473012
2025-02-15,533.58,547.99,531.655,547.64,3074807
2025-02-16,546.54,551.5519,542.66,547.36,2727798
2025-02-17,547.0,550.61,546.5,548.8,2549001
2025-02-18,555.0,576.94,554.53,566.01,6005206
2025-02-19,563.82,565.54,554.64,555.43,4505520
2025-02-20,552.64,565.0,551.07,563.95,3195610
2025-02-21,570.88,572.0,557.58,559.11,2639060
2025-02-22,561.35,566.87,559.8,566.29,2404997
2025-02-23,566.13,569.75,564.54,567.16,1738474
2025-02-24,568.06,570.05,561.78,562.75,2008409
2025-02-25,565.25,567.27,561.0,565.49,2357752
2025-02-26,564.99,566.4299,559.2201,564.7,1847808
2025-02-27,562.01,564.75,559.44,564.6,1722312
2025-02-28,565.6,567.39,561.47,566.31,1709499
2025-03-01,566.01,569.24,564.13,564.76,1927797
2025-03-02,564.9,568.63,561.515,568.61,2064246
2025-03-03,567.49,570.7,566.645,568.5,2459132
2025-03-04,568.15,568.5,559.04,563.28,2181938
2025-03-05,561.43,564.8,556.58,557.51,2256340
2025-03-06,558.43,561.46,556.793,559.0,1752627
2025-03-07,562.44,566.045,552.69,564.03,3609836
2025-03-08,562.59,566.68,559.6025,561.27,2027993
2025-03-09,565.57,574.6999,564.0,564.82,2436724
2025-03-10,567.3,576.43,564.0,576.31,3205380
2025-03-11,577.33,582.23,570.0,574.92,3092583
2025-03-12,570.46,573.2,552.01,555.07,3318100
2025-03-13,552.58,560.9899,551.3201,558.3,2795399
2025-03-14,548.5,555.68,544.694,549.82,3133333
2025-03-15,547.07,550.375,536.28,546.77,3161510
2025-03-16,538.15,548.56,532.02,537.12,3887518
2025-03-17,537.2,538.05,522.25,525.8,4583034
2025-03-18,530.51,532.71,519.26,524.64,2810986
2025-03-19,524.5,528.53,517.71,519.83,2376085
2025-03-20,522.6,528.41,520.95,527.64,2369655
2025-03-21,523.25,533.48,521.48,531.99,2544872
2025-03-22,532.34,532.59,525.51,530.19,2363387
2025-03-23,531.565,537.615,529.58,536.09,2804277
2025-03-24,533.6,540.485,532.55,536.38,2598700
2025-03-25,535.44,538.05,530.755,535.69,5973495
2025-03-26,539.35,545.46,538.235,543.67,2758837
2025-03-27,545.95,547.18,542.0,545.16,2138267
2025-03-28,547.14,551.03,545.1187,549.07,2681705
2025-03-29,549.07,561.83,547.8,557.57,2901339
2025-03-30,554.225,558.59,540.09,540.61,2656767
2025-03-31,532.16,551.43,531.02,548.12,4741966
2025-04-01,546.8,551.1536,544.0,548.51,2714883
