Date,Open,High,Low,Close,Volume
2024-12-23,196.04,199.82,195.99,199.5,30564784
2024-12-24,200.01,207.55,199.14,207.09,72292167
2024-12-25,207.44,212.25,207.19,210.05,52878383
2024-12-26,209.72,209.9633,207.44,208.18,36075846
2024-12-27,208.5,209.65,205.59,206.84,35456012
2024-12-28,208.37,209.54,206.01,208.91,38942918
2024-12-29,209.4,215.09,209.14,214.1,46212943
2024-12-30,214.16,215.9,210.88,211.48,42620309
2024-12-31,206.76,207.34,199.61,202.61,86591144
2025-01-01,204.15,204.67,200.95,201.7,36512465
2025-01-02,199.33,205.3,198.78,204.61,31197867
2025-01-03,202.98,203.13,199.45,202.88,32768989
2025-01-04,203.49,203.49,195.75,198.38,58800042
2025-01-05,198.25,199.2599,196.75,197.12,31530844
2025-01-06,199.28,201.9499,199.0,201.45,40685672
2025-01-07,201.9,208.0,201.79,207.86,41673737
2025-01-08,206.98,207.64,205.05,205.74,28061638
2025-01-09,205.83,208.2,204.59,207.89,24892447
2025-01-10,209.96,212.99,209.5101,210.71,39523185
2025-01-11,210.31,214.02,209.65,213.44,32214828
2025-01-12,215.96,220.0,215.75,218.16,48745716
2025-01-13,218.03,222.15,217.3,220.55,41140220
2025-01-14,220.75,227.15,220.6,227.03,44178069
2025-01-15,227.21,230.08,225.67,226.09,46819363
2025-01-16,226.09,229.06,224.2002,225.04,31199864
2025-01-17,226.41,231.2,226.26,230.26,35385785
2025-01-18,229.83,231.09,227.63,228.97,28204084
2025-01-19,228.4,230.2,225.8608,227.46,28768080
2025-01-20,230.23,233.0,228.01,232.93,37552096
2025-01-21,232.39,232.73,227.85,231.15,35948131
2025-01-22,230.77,231.3999,220.11,220.52,43281443
2025-01-23,224.91,226.09,222.92,223.29,39918739
2025-01-24,219.84,226.21,218.73,224.92,88279184
2025-01-25,225.01,226.88,223.9,225.06,28070007
2025-01-26,226.94,229.14,226.13,229.05,15007497
2025-01-27,228.5,228.5,226.6706,227.05,16174500
2025-01-28,225.6,226.03,220.9,223.75,27367147
2025-01-29,220.06,222.9972,218.43,221.3,28321240
2025-01-30,222.965,223.2299,218.94,219.39,24819655
2025-01-31,222.03,225.15,218.19,220.22,33956579
2025-02-01,222.505,225.36,221.62,224.19,27515606
2025-02-02,226.78,228.835,224.84,227.61,31849831
2025-02-03,227.9,228.381,221.46,222.11,28084164
2025-02-04,223.185,223.52,220.2,222.13,25033292
2025-02-05,221.46,221.71,216.5,218.94,36811525
2025-02-06,218.06,219.4,216.47,218.46,27262655
2025-02-07,220.44,221.82,216.2,217.76,24711650
2025-02-08,222.83,223.57,220.75,223.35,31291257
2025-02-09,224.42,224.65,220.31,220.66,24757276
2025-02-10,225.84,226.51,223.08,225.94,42370123
2025-02-11,228.9,231.78,226.94,230.71,39951456
2025-02-12,232.02,235.44,231.19,235.01,41448217
2025-02-13,234.1,235.52,231.51,235.42,26404364
2025-02-14,234.5,236.4,232.93,234.85,25890738
2025-02-15,226.21,235.61,225.86,235.42,49428332
2025-02-16,234.29,241.77,233.98,238.15,41587188
2025-02-17,239.015,240.39,236.15,237.07,26091716
2025-02-18,237.14,237.95,232.22,234.64,32020728
2025-02-19,236.5,240.29,236.41,237.68,36162377
2025-02-20,234.06,239.25,232.9,237.42,37285868
2025-02-21,239.01,242.52,238.03,242.06,29713812
2025-02-22,237.02,238.32,235.2,236.17,38832042
2025-02-23,238.01,239.6599,236.01,238.83,60897095
2025-02-24,232.5,234.81,228.06,229.15,77539276
2025-02-25,230.545,233.92,229.2,233.14,35419926
2025-02-26,231.92,233.44,230.13,232.76,23713726
2025-02-27,230.46,231.18,228.16,228.93,32285249
2025-02-28,228.85,230.42,227.52,230.37,31346512
2025-03-01,229.2,229.89,227.23,228.68,27031084
2025-03-02,228.82,229.3,223.72,226.65,42975133
2025-03-03,225.52,226.83,223.71,226.63,28566709
2025-03-04,224.775,225.13,221.81,222.88,30001665
2025-03-05,223.28,223.31,214.74,216.58,55323850
2025-03-06,217.45,217.715,212.42,212.71,42387585
2025-03-07,211.63,213.34,204.16,212.8,58957977
2025-03-08,214.94,218.16,213.09,214.35,39120603
2025-03-09,218.35,219.97,208.37,208.74,40548571
2025-03-10,208.65,212.62,206.99,212.28,51771737
2025-03-11,213.352,214.01,202.55,205.02,42948447
2025-03-12,200.11,206.8,197.432,203.8,60853084
2025-03-13,204.8,209.98,203.26,208.36,38610085
2025-03-14,204.4,205.77,198.3015,200.7,49863755
2025-03-15,199.49,202.2653,192.53,199.25,59802821
2025-03-16,195.6,196.73,190.85,194.54,61829231
2025-03-17,193.9,200.18,193.4,196.59,54002880
2025-03-18,200.72,201.52,195.29,198.89,43679284
2025-03-19,198.165,198.8799,191.82,193.89,41270761
2025-03-20,197.41,198.65,195.32,197.95,38096663
2025-03-21,198.77,199.0,194.3247,195.74,47341752
2025-03-22,192.52,194.0,189.38,192.82,40414867
2025-03-23,193.38,195.965,191.96,195.54,39442878
2025-03-24,193.07,199.32,192.3,194.95,38921113
2025-03-25,192.9,196.99,192.52,196.21,60056917
2025-03-26,200.0,203.64,199.95,203.26,41625365
2025-03-27,203.595,206.21,203.22,205.71,31171161
2025-03-28,205.835,206.01,199.925,201.13,32990973
2025-03-29,200.89,203.79,199.2821,201.36,27317661
2025-03-30,198.42,199.26,191.881,192.72,52548226
2025-03-31,188.19,191.33,184.4,190.26,63547558
2025-04-01,187.86,193.93,187.2,192.17,41267315
